,,,,,,,,,,,,,,,,,
No.,Release,2023 Ranking,Course ID,Course Name,Category,Content Type,Content Provider,Instructor,Course's Description,The Learner,Total Time,Test,Key Takeaways,Link to Cover,Link to Banner,Link to Brochure,Link to Instructor Profile
404,February 2022,429,KNW22C004,เรียนอย่าง Pro (How to Learn Like a Pro) ,Self Development,Online Course,Dr. Kanokwan Kullawan,ดร.กนกวรรณ กุลลาวัณย์,"ทุกวันนี้ หันไปทางไหน เราจะได้ยินคนพูดถึงความสำคัญของการ Upskill/Reskill ความสำคัญของการเรียนรู้สิ่งใหม่ ๆ และปรับตัวให้ทันการเปลี่ยนแปลงของเทคโนโลยี แต่ถึงแม้เราจะเห็นถึงความสำคัญของการเรียนรู้ Skill ใหม่ ๆ สถิติบอกเราว่า คนส่วนใหญ่จะทำไม่สำเร็จ หรือล้มเลิกหลังจากเริ่มต้นเพียงไม่นาน

ในคอร์ส ""เรียนอย่าง Pro (How to Learn Like a Pro)"" เราจะลบล้างความเชื่อผิด ๆ เกี่ยวกับการเรียนรู้ พร้อมทั้งสอน เทคนิคการเรียนรู้ ที่จะช่วยให้เราเรียนได้เร็วขึ้น และ มีประสิทธิภาพมากขึ้น รวมถึงเคล็บลับในการสร้างนิสัย เพื่อเปลี่ยนตัวเองให้เป็น Learner",เหมาะสำหรับทุกคน ทุกระดับงาน,0:51:08,Y,N,https://drive.google.com/file/d/1xSY6AdPjDg3Zl57wbj959_oEdLhmJnO3/view?usp=sharing,https://drive.google.com/file/d/1FD8pVEyT281uRkELl8RbWz2CVuUnDPOw/view?usp=sharing,https://drive.google.com/file/d/1M5iY56aLV0njeUGpknGHfx4COcSVVtfC/view?usp=sharing,https://drive.google.com/file/d/1-aO-VxaBfF59WSnG4WHDxcj5yd-vwrL8/view?usp=drive_link
405,February 2022,803,CCA22C001,มารยาทในการติดต่อธุรกิจที่นักขายควรรู้ (Selling Business Manners),Business Function,Online Course,Class & Cool,เปรมสุมา นาคประนม (ครูเบนซ์),"การก้าวสู่การเป็นนักขาย B2B มืออาชีพ ไม่เพียงแต่ต้องอาศัยทักษะทางด้านการพูด การนำเสนอสินค้า และการเจรจาต่อรองเท่านั้น แต่หากต้องการเพิ่มความ Professional ในการขายเข้าไปด้วย นักขายจึงควรต้องเรียนรู้ในเรื่องของมารยาทในการติดต่อธุรกิจกับลูกค้าองค์กร เพื่อเสริมภาพลักษณ์ที่ดีให้นักขายก้าวเข้าสู่การเป็นนักขายมืออาชีพมากยิ่งขึ้น 

สำหรับหลักสูตร “มารยาทในการติดต่อธุรกิจที่นักขายควรรู้ (Selling Business Manners)”  ผู้เรียนจะได้เรียนรู้มารยาทในการติดต่อธุรกิจกับกลุ่มลูกค้าองค์กร เรียนรู้วิธีการแจกนามบัตรที่ถูกต้อง มารยาทในการเข้าพบลูกค้า เทคนิคการประชุมกับลูกค้าอย่างมีประสิทธิภาพ รวมถึงการสร้างความประทับใจ และความน่าเชื่อถือในการขาย เพื่อยกระดับตัวเองให้มีความเป็นมืออาชีพในการขายมากยิ่งขึ้น 
","เหมาะสำหรับ
- นักขาย B2B / นักขายลูกค้าองค์กร ในทุกระดับ
- ผู้ที่กำลังสนใจอาชีพนักขาย B2B
- ผู้ที่ต้องการพัฒนาทักษะ และต้องการเรียนรู้ด้านมารยาททางธุรกิจเพิ่มเติม
- ผู้ที่ต้องติดต่อสื่อสารระหว่างองค์กร / เจ้าของธุรกิจ หรือผู้ประกอบการที่ต้องเข้าพบลูกค้า ",0:34:14,Y,N,https://drive.google.com/file/d/1IEc1bpio0_H_5npc14WfCfyr9C_RFYiu/view?usp=sharing,https://drive.google.com/file/d/1I0V_vLFQ4S4pwoIQfpD4zHsAhp8QMmY1/view?usp=sharing,https://drive.google.com/file/d/1ewELBMHMAE3Z8v1n05B7NP1VQXAmc8ZJ/view?usp=sharing,https://drive.google.com/file/d/1zCbQF-plnEBv-U_Zb_87oLXpHaBQBqTI/view?usp=drive_link
406,February 2022,371,BIS22C002,การสื่อสารยุคนิวนอร์มอล (New Normal Communication),Interpersonal Skills,Online Course,Beyond Infinite Success,นวลจันทร์ กิจวรายุทธ (โค้ชนวล),"เนื่องจากมนุษย์เป็นสัตว์สังคม เพราะฉะนั้นการสื่อสารจึงเป็นสิ่งจำเป็น 

แต่ปัจจุบันในวันที่การพบปะกันแบบ Face-to-Face ทำได้ยากขึ้น เราทุกคนต้องสื่อสารผ่านเครื่องมือและเครือข่ายทางอิเล็กทรอนิกส์ ในรูปแบบของ Text Messages, Instant Messages, Social Networking Websites, E-mail, Virtual Meeting ฯลฯ หลังม่านอิเล็กทรอนิกส์เหล่านั้น เราจะรู้ไหมว่าคนรับสาร เขารู้สึกอย่างไร

ในที่ทำงานก็เช่นกัน เคยไหมที่เรารู้สึกว่า พูดกันไม่รู้เรื่อง ทั้ง ๆ ที่พูดภาษาเดียวกัน พูดไปเขาก็ไม่เข้าใจอย่างที่เราต้องการจะสื่อสาร ซึ่งการสื่อสารกันไม่รู้เรื่อง สื่อสารไม่เข้าใจกันหรือเข้าใจไม่ตรงกัน นี่แหละจะเป็นอุปสรรคในการทำงานร่วมกัน ซึ่งเป็นปัญหาสำคัญขององค์กรในปัจจุบัน

และในหลักสูตร ""การสื่อสารยุคนิวนอร์มอล (New Normal Communication)"" ผู้เรียนจะได้รู้จักกับการสื่อสารในรูปแบบต่าง ๆ เข้าใจปัญหาที่เกิดขึ้นว่าเป็นเพราะอะไร และจะแก้ปัญหานี้ได้อย่างไร พร้อมทั้งจะได้แนวคิด 10 ประการในการสื่อสารอย่างมีประสิทธิภาพในที่ทำงาน","เหมาะสำหรับ
 - ทุกคน ทุกเพศ ทุกวัย
 - พนักงานทุกระดับชั้น ที่ต้องการพัฒนาทักษะด้านการสื่อสารกับคนในทีมหรือในองค์กร 
 - ผู้นำทุกระดับ ที่ต้องการพัฒนาทักษะด้านการสื่อสาร",0:42:11,Y,N,https://drive.google.com/file/d/1GeMxCbo1iHEQLlm1BuR8cuFr7mP953xh/view?usp=sharing,https://drive.google.com/file/d/1AAa-weHuuyygk1zQazyTIq1lcifLDpwD/view?usp=sharing,https://drive.google.com/file/d/1z4uHQYy9kttYVV78zXU_enVpArfKxs2d/view?usp=sharing,https://drive.google.com/file/d/1B77l6Nq10MsQWNOWZdRjVa_ScajLctSJ/view?usp=drive_link
407,February 2022,1027,DEO22C039,การพัฒนาทีมงานสู่การเป็น Sales Support มืออาชีพ (Sales Support Team Development),Business Function,Online Course,DeOne Academy,ประเสริฐ สุขไพบูลย์กุล (อ.จ๊อก),"ในปัจจุบันที่การแข่งขันด้านการขายมีการขับเคี่ยวถึงขั้นต้องขายแบบเชิงรุกเพื่อพิชิตใจลูกค้าและตอบสนองความต้องการให้เร็วที่สุดก่อนที่จะมีคนแย่งชิงลูกค้าไป องค์กรจึงต้องมีทีมขายที่เก่งและทีม Support ที่เชี่ยวชาญจึงจะสามารถทำยอดขายได้อย่างต่อเนื่อง ดังนั้นนัก Support ที่ดีจะต้องเข้าใจในกระบวนการทำงานอย่างละเอียดและรู้ขั้นตอนการทำงานแบ่งแยกหน้าที่สำคัญรวมถึงการบริหารจัดการตนเองให้พร้อมสำหรับการทำงานการขายเชิงรุกร่วมกับทีมขายได้อย่างเป็นมืออาชีพ

หลักสูตร ""พัฒนาทีมงานสู่การเป็น Sales Support มืออาชีพ (Sales Support Team Development)"" เป็นการรวบรวมข้อมูลที่สำคัญและหลักปฎิบัติที่ผู้ทำงานด้าน Support ต้องมีความรู้ ความเข้าใจในงานนั้นอย่างเชี่ยวชาญเพื่อเป็นการเพิ่มศักยภาพสู่การขายขั้นสมบูรณ์","เหมาะสำหรับ
- ผู้ที่ทำตำแหน่ง Support นักขายระดับต้น กลางที่ทำงานมาประมาณ 1-2 ปีขึ้นไป",1:02:24,Y,N,https://drive.google.com/file/d/1zwbXcRJUBK2llQgONKk-Td69Axq86EmU/view?usp=sharing,https://drive.google.com/file/d/1Pc6i7JkhJs0T4QYSe7UhKjpg9z60unO0/view?usp=sharing,https://drive.google.com/file/d/15KvfbrIyZXIjAdq0TVYlh3F3EcxzIJQI/view?usp=sharing,https://drive.google.com/file/d/14V8vCuRXCl4A6uuFLGLaN6qKLUkJOfA8/view?usp=drive_link
408,February 2022,639,OLA22C006,กฎหมายแรงงานน่ารู้ ตอน ค่าตอบแทนและสวัสดิการ (Labor Law 36 Compensation & Benefits),Business Function,Online Course,ONE Law,"ชินภัทร วิสุทธิแพทย์, อภิชน สุทธิพงศ์เกียรติ์, ยลพรรณ สีตะระโส","เพราะปัจจัยที่คนทำงานต้องให้ความสำคัญเมื่อต้องเข้าไปทำงานในองค์กรต่าง ๆ นั้นไม่ได้มีเพียงแค่เรื่องของขอบข่ายหน้าที่ที่รับผิดชอบเท่านั้น ทว่าต้องให้ความสำคัญในเรื่องของเงินเดือน ค่าตอบแทนต่าง ๆ ไปจนถึงเรื่องของสวัสดิการที่จะได้รับด้วย  

หลักสูตร ""กฏหมายแรงงานน่ารู้ ตอน ค่าตอบแทนและสวัสดิการ (Labor Law 36 Compensation & Benefits)"" ซึ่งเป็นหลักสูตรต่อเนื่องในหัวข้อ ""กฏหมายแรงงานน่ารู้"" ครั้งนี้จะเจาะลึกในประเด็นเกี่ยวกับเรื่อง ""ค่าตอบแทนและสวัสดิการ"" ที่ทั้งคนระดับพนักงานไปจนถึงเจ้าของกิจการต้องรู้เพื่อการรักษาสิทธิประโยชน์ที่แต่ละฝ่ายพึงมีพึงได้ภายใต้กรอบของกฎหมาย","เหมาะสำหรับ
- พนักงานใหม่ 
- เจ้าของกิจการ 
- เจ้าหน้าที่ฝ่ายบุคคล 
- บุคคลที่มีความสนใจเกี่ยวกับสัญญาจ้างแรงงาน ",2:26:31,Y,N,https://drive.google.com/file/d/1rZ8rdB0EfDW99gOy4tKuzySfpzI98OJG/view?usp=sharing,https://drive.google.com/file/d/1IafSvMfdG5XHyC3tSnqUeFWN3PwCf2p7/view?usp=sharing,https://drive.google.com/file/d/1hLGNm0DK0eCbcR46XgfHwKuhPUDnvwgJ/view?usp=sharing,"ชินภัทร วิสุทธิแพทย์, อภิชน สุทธิพงศ์เกียรติ์, ยลพรรณ สีตะระโส"
409,February 2022,677,OLA22C007,กฎหมายแรงงานน่ารู้ ตอน การทุจริตและประพฤติมิชอบ (Labor Law 36 Fraud & Bad Faith),Business Function,Online Course,ONE Law,"ชินภัทร วิสุทธิแพทย์, อภิชน สุทธิพงศ์เกียรติ์","เพราะโลกการทำงานนั้นเป็นอีกหนึ่งหน่วยย่อยที่สำคัญของสังคม ซึ่งประกอบขึ้นด้วยกลุ่มคน แน่นอนว่าย่อมไม่อาจหลีกเลี่ยงซึ่งเรื่องราวความขัดแย้ง ไปจนถึงเรื่องพฤติการณ์มิชอบที่อาจเกิดขึ้นได้ 

หลักสูตร ""กฏหมายแรงงานน่ารู้ ตอน การทุจริตและประพฤติมิชอบ (Labor Law 36 Fraud & Bad Faith)"" ซึ่งเป็นหลักสูตรต่อเนื่องในหัวข้อ ""กฏหมายแรงงานน่ารู้"" ครั้งนี้จะเจาะลึกในประเด็นเกี่ยวกับกรณีเกิดการทุจริตหรือพนักงานมีความประพฤติมิชอบขึ้นในองค์กร ผู้บริหารหรือฝ่ายทรัพยากรบุคคล ไปจนถึงพนักงานที่เกี่ยวข้องจะต้องดำเนินการอย่างไรถึงจะไม่ขัดและชอบด้วยข้อกฎหมาย ","เหมาะสำหรับ
- พนักงานใหม่ 
- เจ้าของกิจการ 
- เจ้าหน้าที่ฝ่ายบุคคล 
- บุคคลที่มีความสนใจเกี่ยวกับสัญญาจ้างแรงงาน ",1:29:50,Y,N,https://drive.google.com/file/d/1Id821aIi8wqeQ06___TllUL-TQirvmfm/view?usp=sharing,https://drive.google.com/file/d/1tHth59Fg2OPulW22UvBHibDljd1GAcPR/view?usp=sharing,https://drive.google.com/file/d/1xgRiDZzTjNsFOphwmYn21hLe0Ya5Y0FE/view?usp=sharing,"ชินภัทร วิสุทธิแพทย์, อภิชน สุทธิพงศ์เกียรติ์"
410,February 2022,209,DEO22C040,การวางแผนการขายและนำเสนอขายให้ประสบความสำเร็จ (Sales Planning and Implementation),Business Function,Online Course,DeOne Academy,ไพบูลย์ ล้วนวรวัฒน์,"หลักสูตร ""การวางแผนการขายและนำเสนอขายให้ประสบความสำเร็จ (Sales Planning and Implementation)"" จะกล่าวถึงภาพรวมว่าการวางแผนการขายและการนำเสนอขายให้ประสบความสำเร็จมีขั้นตอนอย่างไร จะขายใคร และขายอย่างไร ขั้นตอนการเลือกกลุ่มเป้าหมายว่าใครคือกลุ่มที่เราควรเข้าหาเพื่อนำเสนอขายและมีโอกาสในการสร้างยอดขายให้กับเรามากที่สุด เมื่อเลือกกลุ่มเป้าหมายได้แล้ว พบกับวิธีการ “เข้าหา” ลูกค้าว่าจะเข้าหาอย่างให้ประสบความสำเร็จ ให้ลูกค้าเปิดใจยอมรับเราและเปิดโอกาสให้เรานำเสนอขาย นักขายจะได้รู้จักและเข้าใจความต้องการที่แท้จริงของลูกค้าก่อนการนำเสนอขาย ได้เรียนรู้ 2 เทคนิคในการพูดและนำเสนอขายสินค้าให้โดนใจลูกค้า สร้างยอดขาย ตลอดจน 5 เทคนิคง่าย ๆ ที่ใช้ในการปิดการขายเพื่อทำให้ได้ยอดขายที่เร็วขึ้น ง่ายขึ้น","เหมาะสำหรับ
- พนักงานขาย 
- หัวหน้าทีมขาย 
- ผู้สนับสนุนงานขาย  
- ฝ่ายบริการลูกค้า 
- บุคคลที่สนใจ ",1:09:14,Y,N,https://drive.google.com/file/d/1bktfobt-TfNvhU0PiCLsQ8BvNQ3yiECY/view?usp=sharing,https://drive.google.com/file/d/1tpdin22HxJ3e4C7-4cJqSnGPqIVTZ2ph/view?usp=sharing,https://drive.google.com/file/d/14zz8DCdMGPWVDcOg5wLpKpqBO9aHdgHu/view?usp=sharing,https://drive.google.com/file/d/13ROweiFpT48pXJ_UKtvXpl_UUd_6GIFs/view?usp=drive_link
411,February 2022,635,IDE22C031,รู้จักตน เข้าใจผู้อื่น ด้วย Habitscan (Know Yourself and Others with Habitscan),Self Development,Online Course,IDEO Empowerment,อัชฌา หลิ่วเจริญ (ปุ๊กกี้),Habitscan คือ โปรแกรมวิเคราะห์นิสัย ด้วยระบบทดสอบบุคลิกภาพและประเมินสมรรถนะรายบุคคล (Personal Test) โดยเน้นการค้นหามิติด้านนิสัย (Habit) เพื่อช่วยสะท้อนตัวตนของบุคคลนั้นออกมาตามความเป็นจริง ว่าแท้จริงแล้วบุคคลนั้นมีนิสัยอย่างไร มีพรสวรรค์อะไร มีจุดแข็ง จุดอ่อนใดบ้าง มีข้อบกพร่องใดที่ควรแก้ไข มีความชอบเรื่องอะไร มีอารมณ์ความรู้สึกแบบใด เป็นต้น ซึ่งจะช่วยให้เราเข้าใจความเป็นตัวเองมากขึ้น และสามารถเข้าใจตัวตนของผู้อื่นได้ด้วย,"เหมาะสำหรับ
- นักเรียน: ค้นพบความถนัดเฉพาะทางของตนเอง เพื่อเลือกสายการเรียนได้เหมาะสม 
- นักศึกษา: ค้นพบพรสวรรค์ของตนเอง และนำมาประยุกต์ใช้กับสาขาที่เรียน พัฒนาศักยภาพพร้อมทำงานได้อย่างมีประสิทธิภาพ
- วัยทำงาน: สามารถนำพรสวรรค์มาทำงานได้อย่างมีประสิทธิภาพ และแก้ไขจุดบกพร่องตนเองได้อย่างเป็นระบบ
- ผู้ประกอบการ: ค้นพบศักยภาพและแนวทางในการพัฒนาตนเอง จุดเด่น ข้อบกพร่องของตนเอง ทีมงาน เพื่อพัฒนาและปรับปรุง ส่งเสริมความสำเร็จของธุรกิจ
-  หน่วยงานภาครัฐและองค์กรเอกชน: ดูคนออก บอกคนได้ ใช้คนเป็น จัดคนให้เหมาะสมกับงาน เพื่อสร้างผลลัพธ์ในการทำงานได้อย่างยอดเยี่ยม
- คู่รัก ครอบครัว: รู้จักนิสัยตนเองและสมาชิกในครอบครัว เพื่อการสื่อสารที่เหมาะสม สร้างความรักความเข้าใจในครอบครัว 

",0:56:11,Y,N,https://drive.google.com/file/d/18nl4LLqlQJGUO-XJ9cJlXWWlh4pbXyjJ/view?usp=sharing,https://drive.google.com/file/d/18tbRIATDbotH0GHT_BMshd5OUyQiqKuy/view?usp=sharing,https://drive.google.com/file/d/1OgAmEQ9QOdgtW4hlpTYjErIYhTerSfEV/view?usp=sharing,https://drive.google.com/file/d/12jXA681Er-fwBVknxiPLtuW47Ky5GCjR/view?usp=drive_link
412,February 2022,993,C7C22C008,เตรียมความพร้อมพิชิตข้อสอบวัดระดับภาษาจีนระดับกลาง (Get Ready to Win Chinese Standard Test),Language,Online Course,CLICK7Club,เชาว์วัฒน์ แสงทอง (ป็อป),"บ่อยครั้งที่ความสามารถภาษาจีนกลาง ถูกประเมินจากระดับของการสอบ HSK และแน่นอนว่าในหน่วยงานที่ มีผู้ที่ผ่านการสอบระดับ HSK จะเป็นเครื่องมือชั้นดีในการ ยืนยันว่าหน่วยงานนั้นคือหน่วยงานคุณภาพ  

โดยผลการสอบจะได้รับการตรวจ ที่เป็นมาตรฐานเดียวกัน ซึ่งจะส่งผลให้ผู้เข้าสอบสามารถนำผลการสอบนี้เป็นหลักฐานยืนยันพื้นฐานความสามารถด้านภาษาจีนของตนเองได้",เหมาะสำหรับในทุกสายงานทุกสายอาชีพที่มีความจำเป็นต้องติดต่อและใช้ภาษาจีน ซึ่งต้องการสร้างความเชื่อถือให้แก่ลูกค้า มีความเหมาะสมอย่างยิ่ง กับหลักสูตรนี้,2:08:24,Y,N,https://drive.google.com/file/d/1HD5rqjBTve711n7E9ko4hndQ9Z-IgmwY/view?usp=sharing,https://drive.google.com/file/d/1mPA9j-05VBWyZp6lsVGuPmujrEKfcEHf/view?usp=sharing,https://drive.google.com/file/d/1VjtVkGOEObY8cf9hy8_Um1-WBz9HNoGD/view?usp=sharing,https://drive.google.com/file/d/1eCgEF4dgPnBSSKuMRILc8OfoiQpkS8KG/view?usp=drive_link
413,February 2022,224,LHT22P030,Effective Communication for Effective Result,Interpersonal Skills,Online Course,Learning Hub Thailand,เวสารัช โทณผลิน (อ.เวย์),"เพราะการสื่อสารคือลมหายใจของการทำงานร่วมกันเป็นทีม (Communication is the Breath of Teamwork) การสื่อสารที่ดีจะช่วยให้การทำงานเป็นทีมมีประสิทธิภาพสูงขึ้น รวดเร็วขึ้น ผิดพลาดน้อยลง สร้างสรรค์นวัตกรรมใหม่ ๆ ทางแก้ปัญหาใหม่ ๆ และช่วยทำให้บรรยากาศในการทำงานเต็มไปด้วยความสงบสุข  

มีการศึกษาวิจัยจำนวนมากที่บอกว่า ร้อยละ 80 ของปัญหาและความผิดพลาดในการทำงานเกิดจากการสื่อสารที่ไม่มีประสิทธิภาพ การสื่อสารที่มีประสิทธิภาพทำให้คนเก่ง ๆ ทำงานร่วมกันได้ดีขึ้น ทำให้คนที่ฝีมือปานกลางสามารถพัฒนาทักษะความสามารถของตัวเองได้เร็วขึ้น และช่วยสร้างความสัมพันธ์ที่ดีต่อกันภายในทีมเพื่อบรรยากาศการทำงานที่สงบสุขมากขึ้น    

ในโลกที่คนสื่อสารกันแทบจะตลอดเวลาผ่านการแชทและช่องทางออนไลน์ เรามีการสื่อสารที่รวดเร็วและล้นเหลือ แต่เต็มไปด้วยความมักง่ายและขาดประสิทธิภาพ Effective communication จึงเป็นทักษะสำคัญในการทำงานร่วมกันที่คนทำงานทุกคนจำเป็นต้องเรียนรู้และฝึกฝนถ้าไม่อยากให้เกิดปัญหาในการทำงาน ขาดประสิทธิภาพในการทำงานร่วมกัน หรือเกิดบรรยากาศที่เต็มไปด้วยความอึมครึม หรือความขัดแย้งจนนำไปสู่ความล้มเหลว 

""Effective Communication for Effective Result""  คือหลักสูตรที่ถูกออกแบบมาเพื่อคนทำงานที่ไม่มีพื้นฐานในเรื่องการสื่อสารมาก่อนเลย หลายคนที่ได้เรียนรู้และฝึกฝนเรื่องนี้จะสามารถนำความรู้ ความเข้าใจ และแนวทางการฝึกฝนไปใช้ในการแก้ไขและป้องกันปัญหาที่เกิดจากการสื่อสารได้จริง โดยการทำให้ตัวเองและคนอื่นเข้าใจกันและกันมากขึ้น และสามารถสื่อสารสิ่งที่ต้องการจะสื่อซึ่งอยู่ในใจลึก ๆ ได้ดีขึ้น  ",เหมาะสำหรับผู้นำตั้งแต่ระดับผู้จัดการขึ้นไปที่ต้องดูแลคนในทีม สำหรับฝ่าย HR ที่ต้องดูแลคนในองค์กร และสำหรับทุกคนที่ต้องทำงานร่วมกับผู้อื่น,0:56:45,Y,N,https://drive.google.com/file/d/1JqOKyf1PnvK9hD7_bRFvYI77c31Ck-Dr/view?usp=sharing,https://drive.google.com/file/d/1jYlWvIh-_RtdO_BfTo_PZCS86nreri2l/view?usp=sharing,-,https://drive.google.com/file/d/1FY5XjLYPPikobBO8DLy1hHtk5-PsXOYu/view?usp=drive_link
414,February 2022,368,LHT22P031,เทคนิคการบริหารคนสำหรับผู้บริหารสายงาน (HR for Non HR),Business Function,Online Course,Learning Hub Thailand,ดร.ธนเดช ทิพยอภิชยากุล,"แนวคิดปัจจุบันภารกิจใน “การบริหารคน” ถูกกำหนดให้เป็นหน้าที่สำคัญของผู้บริหารสายงาน ไม่ใช่หน้าที่ของฝ่ายทรัพยากรมนุษย์เพียงหน่วยงานเดียวอีกต่อไป

เพราะกระบวนการบริหารจัดการคน เริ่มต้นขึ้นและสิ้นสุดลงภายในหน่วยงานต้นสังกัด (Line Manager) ตั้งแต่การวางแผนกำลังคนของหน่วยงาน การสรรหาและคัดเลือกคนที่เหมาะสมกับงาน การบริหารผลการปฏิบัติงาน การพัฒนาและดูแลรักษาคนอย่างมีประสิทธิภาพ ล้วนเป็นหน้าที่ความรับผิดชอบของผู้บริหารต้นสังกัดที่ต้องดูแลพนักงานตั้งแต่รับเข้ามาทำงาน จนถึงวันที่ลาออกหรือพ้นสภาพไป

ส่วนฝ่ายทรัพยากรมนุษย์ (HR) ปรับบทบาทไปเป็นหุ้นส่วนเชิงกลยุทธ์ (Business Partner) คอยสนับสนุนระบบและเครื่องมือการบริหารทรัพยากรมนุษย์สมัยใหม่ที่เหมาะสมกับลักษณะของธุรกิจ เพื่อขับเคลื่อนการบริหารจัดการทีมงานได้อย่างมีประสิทธิภาพ

หลักสูตร ""เทคนิคการบริหารคนสำหรับผู้บริหารสายงาน (HR for Non HR)"" ได้ออกแบบมาเพื่อเพิ่มพูนความรู้ ทักษะและประสบการณ์ทางด้านการบริหารทรัพยากรมนุษย์ในมิติต่าง ๆ ไม่ว่าจะเป็น การสรรหาและคัดเลือกบุคลากร การบริหารผลการปฏิบัติงาน การพัฒนาและฝึกอบรม รวมทั้งการดูแลรักษาและสร้างความผูกพันธุ์ให้กับผู้บริหารสายงาน ให้สามารถบริหารจัดการทรัพยากรมนุษย์ในหน่วยงานได้อย่างเป็นเลิศ เพื่อผลักดันผลสำเร็จของธุรกิจได้อย่างยั่งยืน","เหมาะสำหรับ
- ความเข้าใจที่ถูกต้องเกี่ยวกับระบบการบริหารทรัพยากรมนุษย์สมัยใหม่
- ความเข้าใจในแนวคิด ขั้นตอนและหลักการ ตลอดจนกระบวนการต่าง ๆ ของการบริหารงานทรัพยากรมนุษย์ในแต่ละมิติที่เชื่อมโยงกัน
- การนำระบบบริหารทรัพยากรมนุษย์ไป Implement ใช้จริงในหน่วยงานได้อย่างมีประสิทธิผลและเป็นไปในทิศทางที่องค์กรต้องการ",1:40:41,Y,N,https://drive.google.com/file/d/1YTdTl0urvacodAFCd9bn6FXHrfhvg160/view?usp=sharing,-,https://drive.google.com/file/d/1V4_iHk6xHj8daH2NyoUj050YKzH4Vyoa/view?usp=sharing,https://drive.google.com/file/d/1Qdy2QoQM85eOjGYfMITMHY6-UUE2VkKm/view?usp=drive_link
415,February 2022,1072,CSF22P013,Google Ads วัดผลและปรับแต่งประสิทธิภาพให้ได้ผลลัพธ์แบบติดปีก (Google Ads Optimization & Reporting),Business Function,Online Course,Content Shifu,เตชินท์ แสงสุข (เต),หลายธุรกิจกำลังลงทุนเม็ดเงินจำนวนมากในแพลตฟอร์มโฆษณาชั้นนำอย่าง Google Ads คำถามก็คือเราจะมั่นใจได้อย่างไรว่าเม็ดเงินโฆษณาที่เราลงทุนไปนั้น มีประสิทธิภาพหรือเปล่า? คุ้มค่าไหม? และถ้ายังทำได้ไม่เต็มประสิทธิภาพพอ จะสามารถปรับปรุงพัฒนาได้อย่างไร? การจะทำธุรกิจ หรือจะทำอาชีพในสายนักโฆษณาออนไลน์ได้ดี สิ่งหนึ่งที่สำคัญจึงไม่ใช่เพียงความรู้พื้นฐานในการลงโฆษณาเท่านั้น แต่ยังต้องสามารถ Optimize หรือปรับจูนเพื่อทำให้เกิดผลลัพธ์ที่ดีที่สุดได้ด้วย,หลักสูตรนี้เป็นหลักสูตรเพื่อให้คุณมีทักษะอาชีพด้าน Ad Optimizing / Biddable เหมาะสำหรับผู้ที่มีพื้นฐานการทำ Google Ads มาแล้ว สามารถลงโฆษณาด้วยตัวเองได้ แต่ยังไม่แม่นในเรื่อง Metrics หลักการวัดผล และการปรับปรุงประสิทธิภาพ ถ้าคุณยังไม่มีพื้นฐาน หรือยังพื้นฐานไม่แน่น เราขอแนะนำให้เรียนคอร์ส Google Ads Fundamentals ก่อน,1:34:28,Y,N,https://drive.google.com/file/d/1vXRjG89UTWvy-z78-gNvWACd8KPHvQcq/view?usp=sharing,https://drive.google.com/file/d/1kX4WwNfGR5ulJ9kNPg6rhlKipiFlMh1Z/view?usp=sharing,https://drive.google.com/file/d/1uX85EqoPIhvz2t9HeWeQQPtxtKxGRT9H/view?usp=sharing,https://drive.google.com/file/d/1-R-AgmAHqE6KUBI349r8e-jhQeyiLZRU/view?usp=drive_link
